,F_NAME,F_CONTENT,CATEGORY
1311,Promotions-401.txt,Really flying under the radar right now that @RubaKatrib has managed to organize a pretty revolutionary moment for Indigenous art this weekend @MoMAPS1 with simultaneous shows by Edgar Heap of Birds and the Karrabing Film Collective opening on Sunday,Promotions
1312,Promotions-402.txt,Hock E Aye Vi Edgar Heap of Birds's exhibition opens at @MoMAPS1 this weekend. I interviewed him in 2017: ¦,Promotions
1313,VIP_CIT-166.txt,"An invitation to plunge into the depths, heights, and expanses of #NancySpero.  Julie Ault    SNEAK PEEK  Opening Sunday, ""Paper Mirror"" traces the full arc of Speros artistic evolution, bringing together more than 100 works made over six decades:",VIP_CIT
1314,Promotions-403.txt,"The American artist #GinaBeavers scours Instagram and the Internet for images to use in her emphatically physical work, whose ultimate subject is painting itself.""  @newyorker. ""The Life I Deserve"" opens on March 31 at our spring open house: ¦",Promotions
1315,Promotions-404.txt,"ave your cake and eat it too we've got *eight* new exhibitions for you at our free open house on Sunday. Hear from artists Simone Fattal, Gina Beavers, Titus Kaphar and Reginald Dwayne Betts, Zheng Guogu, and members of the Karrabing Film Collective",Promotions
1316,Artworks-233.txt,"Being a filmmaker whos created a documentary that explores fishing in the waterways I call home, the way Riera probes the roots of her birthplace resonates deeply with me. In this kaleidoscopic portrait of men, their pigeons, and the land they inhabit...",Artworks
1317,Promotions-405.txt,t's #WomensHistoryMonth and to celebrate were highlighting #5WomenArtists we love from the perspective of the women who work at MoMA PS1  Elena LÃ³pez Riera: Those Who Desire opens Sunday at our spring open housefree and open to the public:,Promotions
1318,OnThisDay-155.txt,.@MoMAPS1 today 3pm in the dome  ¦,OnThisDay
1319,Promotions-406.txt,"iscover mystical, enigmatic sculptures that draw on ancient history and mythology in #SimoneFattals first solo museum exhibition in the United States. Opens Sunday, March 31, at our spring open house:",Promotions
1320,History-185.txt,"ee a few of our favorite contemporary artists dealing with art and tech in @MuseumModernArt's exhibition, New Order."" Featuring the work of Jacolby Satterwhite, Ian Cheng, Mark Leckey, Sondra Perry, and many more we've worked with in the past:",History
1321,Promotions-407.txt,earn how to survive the music industry at #ComeTogetherFest  Full schedule and tickets:   ¦ Next weekend at @MoMAPS1 Im doing a workshop with @gravesmeredith and @SacredBones founder / my @z6mgmt partner Caleb about how you can be honest and weird and true to your punk roots and still survive and flourish in the music industry. Info:  ¦,Promotions
1322,Promotions-408.txt,"n the #PipilottiRist video permanently installed in this old school's floorboards, the artist swims in an incandescent lava bath and cries out for help. As we prepare for our spring exhibitions, the Museum is open for tours of our long-term installations",Promotions
1323,VIP_CIT-167.txt,"ro tip: tomorrow is the first day of @artbookps1's fifth annual STOOP SALE. Visit Friday through Sunday from noon to 6 p.m. for steep discounts on artist monographs, museum and gallery catalogs, children's books, artist books, theory, literature, magazines, merch, and more",VIP_CIT
1324,History-186.txt,"xplore the current landscape of Black womens cinema and the intersections of history, film theory, filmmaking, and political action at this Sunday's inaugural #BlackWomensFilmConference organized with @newnegressfilm.",History
1325,Artworks-234.txt,"e're feeling grateful for that extra hour of  and the sunny disposition of today's #WomensHistoryMonth favorite, Gina Beavers. Inspired by images she sources on @instagram and the internet at large, Beavers' punchy paintings capture the kitsch and color of our digital",Artworks
1326,Promotions-409.txt,"ave you discovered Saul Melman's work tucked in our basement? He painted the historic coal-fired boiler with gold leaf and *bodily fluid*  While we prepare for our spring exhibitions, the Museum is open for tours of our long-term installations only",Promotions
1327,OnThisDay-156.txt,"IC Kay's experimental performance with keyon gaskin on Sunday immerses its audience in movement and sound, set within a colorful world of scaffolding, stanchions, beauty supplies, and detritus. Explore themes of urban geography and the surreal. Tickets:",OnThisDay
1328,Artworks-235.txt,"o the woman who did it first, and fearlessly. A true radical who asserted the power of women's bodies in her painting, performance, film, and installation. An artist who revolutionized the future of art history; a devoted cat lover: infinity kisses. #",Artworks
1329,OnThisDay-157.txt,"I think Im stubborn. In the beginning, I had no precedent for being valued. Everything that came from a womans experience was considered trivial. I wasnt sure if my work would shift that paradigm or not, but I had to try.  #",OnThisDay
1330,VIP_CIT-168.txt,"The Young Architects Program at @MuseumModernArt and MoMA PS1 has offered emerging architectural talent the opportunity to design and present innovative projects, challenging each years winners to develop creative designs for a temporary and sustainable outdoor installation.",VIP_CIT
1331,History-187.txt,"I consider the process of getting tattooed a way to physically manifest an experience or moment in your life, and (in some cases) resolve past pain with something beautiful and new. I received a tattoo from Doreen in 2018 as part of a program at @PioneerWorks."" 2/3",History
1332,VIP_CIT-169.txt,"t's #WomensHistoryMonth and we're sharing artists we love from the perspective of the women who work at MoMA PS1. On Sunday, tattoo artist Doreen Garner presented a powerful examination of the tattoo process as part of our #VWSundaySessions performance series 1/",VIP_CIT
1333,OnThisDay-158.txt,Only 10% of all @wikipedia editors identify as women. Head to @MuseumModernArt for the @artandfeminism Wikipedia Edit-a-thon to help combat gender bias in the art world today from 10 a.m. to 6 p.m. BYO laptop:,OnThisDay
1334,Promotions-410.txt,"She called this approach ""woman as protagonist"" and her career as an artist and activist made room for so many others after her.""  Victoria Reis, Marketing and Communications Coordinator Our #NancySpero survey opens on March 31:   3/3",Promotions
1335,Festivities-177.txt,"#NancySpero has been close to my heart since my time at @thejewishmuseum. An early feminist artist and iconic New Yorker, she culled history and mythology to weave together meandering narratives of heroic women across time and space in her works on paper."" 2/3",Festivities
1336,Promotions-411.txt,"hile we prepare for our spring exhibitions, the building is open for tours of our long-term installations only featuring works by artists like Abigail Lazkoz, Lawrence Weiner, and more. As always, admission is free for New Yorkers:",Promotions
1337,History-188.txt,"When you get a tattoo, you're initiating your own healing. And because these images are so celebratory of Black excellence and black history, it's initiating a healing for Black people.""  Watch the full episode of @art21's #NewYorkCloseUp on Garner at",History
1338,VIP_CIT-170.txt,"ur #VWSundaySessions artist Doreen Garner presents a performance exploring the power dynamics, pain, trauma, and vulnerability inherent in the practice of tattooing live in the VW Dome. Sunday at 3 p.m. Tickets:",VIP_CIT
1339,Promotions-412.txt,"BruceNauman's ""End of the World"" (1996) has filled our halls with the sounds of Texas steel guitarist Lloyd Maines over the course of Disappearings Acts' four-month run. On the exhibition's last day, we're sending it off with a slide guitar serenade",Promotions
1340,Promotions-413.txt,"ooking for something to do this weekend? The @nytimes lists #BruceNauman: Disappearing Acts on their list of 18 exhibitions to view in NYC. Closing Monday, don't miss this ""transfixing half-century retrospective"":  ¦",Promotions
1341,Artworks-236.txt,"INAL WEEKEND  Disappearing Acts closes Monday, February 25. This photograph, drawing, and sculpture titled Bound to Fail, are physical representations of a cliche that give it new meaning. Say goodbye to #BruceNauman at our closing party tonight:",Artworks
1342,Promotions-414.txt,"ring the whole crew to our #BruceNauman closing party on Friday, your last chance to see the exhibition after hours before it closes Monday. Galleries will be open until midnight with pop-up artist talks and interventions and DJ sets in the VW Dome:",Promotions
1343,History-189.txt,"fter 7 sweet years, M. Wells Dinette, our beloved restaurant-in-residence, will close on Feb 28. Come by this week to say farewell with one last spaghetti sandwich  Their acclaimed M. Wells Steakhouse just down the street will continue to be a treasured part of our LIC",History
1344,Promotions-415.txt,"e just announced a new partnership with chef and cookbook author Mina Stone to open a new restaurant at MoMA PS1 in April. ""At times, her meals are true masterpieces! Its like eating your favorite work of art."" Read more via @artnews at",Promotions
1345,Promotions-416.txt,"ur #BruceNauman retrospective is riding into the sunset   See it one last time at our closing party on Friday. Galleries will be open until midnight with pop-up artist talks throughout the galleries, DJs, cocktails, and bites:",Promotions
1346,Promotions-417.txt,"We're open noon to 6 p.m. on #PresidentsDay   Visit #BruceNauman: Disappearing Acts in its final week and take a piece of the exhibition home. ""Body Pressure"" (1974) is an exercise in extreme bodily awareness :",Promotions
1347,Promotions-418.txt,"Its the final weekend to catch this monumental work by #BruceNauman at @MuseumModernArt, closing Monday, Feb 18. A neon sign comprised of 100 flashing, rainbow-colored variations on the phrase Live and Die, the original was completed in 1984:",Promotions
1348,Artworks-237.txt,"MuseumMatch    Naumans influential early video Art Make-Up (1967-68) features the artist smearing paint across his face and bare chest, creating layers of color that draw attention to the body but also mask it. See it at MoMA PS1 through Feb 25:",Artworks
1349,OnThisDay-159.txt,"omething witchy this way comes. Marking the culmination of her six-week VW Dome Artist Residency, Emily Wexler presents new work considering how pain, resilience, and hope fluctuate and fragment within our bodies this Sunday at 4 p.m:   #",OnThisDay
1350,Promotions-419.txt,"e're entering the final week of #BruceNauman at MoMA, closing @MuseumModernArt on Monday, Feb 18, and continuing at MoMA PS1 through Feb 25. Trace the artists relentless experimentation with perceptions of time, space, movement, and language:",Promotions
1351,History-190.txt,"rom his earliest sculptural works to his very latest video installation, #BruceNauman: Disappearing Acts follows Nauman's career through half a century of innovation. Catch it before it closes on February 25 at MoMA PS1 and February 18 at @",History
1352,OnThisDay-160.txt,id you know your IDNYC makes you eligible for free membership at the @MuseumModernArt & @MoMAPS1? Apply for your IDNYC today and gain free admission to the galleries for one during regular Museum hours & a 10% discount in the MoMA Stores! Learn more:,OnThisDay
1353,Promotions-420.txt,"he @studiomuseum is coming to MoMA PS1! While The Studio Museum builds their new home, MoMA will collaborate with them on exhibitions & programs starting with a presentation of new work by Allison Janae Hamilton, Tschabalala Self & Sable Elyse Smith:",Promotions
1354,Promotions-421.txt,"e can't wait to see what our @MuseumModernArt colleagues have in store for the #newMoMA, opening in October. Learn more:",Promotions
1355,Promotions-422.txt,"oin @MoMApoprally Saturday at 8PM for a one-night-only movement and music event with Richard Kennedy in celebration of #JudsonDance. DJ sets, open bar, exhibition viewing, and more. Jazzercise attire encouraged. :   #",Promotions
1356,Promotions-423.txt,"Contrapposto Split"" (2017) is #BruceNauman's newest video work on view in Disappearing Acts, created especially for this exhibition using 3-D video technology. See this work to full effect at MoMA PS1 through February 25:",Promotions
1357,VIP_CIT-171.txt,ith Three Heads Fountain (2015) #BruceNauman reprises a trope that can be found in his early work Myself as a Marble Fountain (1967). Nauman used the fountain as a metaphor to undermine traditional notions of the artist as a font of creative genius:,VIP_CIT
1358,Festivities-178.txt,"OLD OUT    Tickets will not be available at the door. ¦ PSA: Tickets to our Lunar New Year party with BUBBLE_T this Friday are selling out fast. Get yours now for a night of abundance and celebrate the year of the  with live performances, DJs, treats, and cocktails:",Festivities
1359,VIP_CIT-172.txt,"Witnessing Tundra Body Baby is akin to watching beads of water on a windowpane."" Congratulations to #VWSundaySessions artists in residence Laurel Atwell & Jessica Cook. Read this feature on their performance earlier this month:   via @",VIP_CIT
1360,Festivities-179.txt,"SA: Tickets to our Lunar New Year party with BUBBLE_T this Friday are selling out fast. Get yours now for a night of abundance and celebrate the year of the  with live performances, DJs, treats, and cocktails:",Festivities
1361,VIP_CIT-173.txt,"Tomorrow at 3 p.m., artist Paul Chan discusses the drawing for ""100 Live and Die,"" on view in #BruceNauman: Disappearing Acts. This series of gallery talks provides new perspectives on Nauman's work. Free with museum admission:",VIP_CIT
1362,History-191.txt,"olland Cotter of the @nytimes calls #BruceNauman: Disappearing Acts ""a transfixing half-century retrospective."" Presented at MoMA PS1 and @MuseumModernArt, ""catching both parts of the show is imperative."" ¦",History
1363,Festivities-180.txt,"his Sunday, 26 p.m., explore the history of #JudsonDance Theater with a day of performative talks, movement, and sound improvisations. This day-long symposium will celebrate the 1960s group of choreographers, artists, and composers who redefined dance:",Festivities
1364,OnThisDay-161.txt,"Contrapposto Studies, i through vii (2015-16), finds the artist on familiar ground, retracing the steps of his Walk with Contrapposto (1968), an unflinching portrayal of how time unmakes the body.",OnThisDay
1365,OnThisDay-162.txt,e're open today until 6 p.m. Catch #BruceNauman: Disappearing Acts before it closes.,OnThisDay
1366,Promotions-424.txt,"ooking for something to do on your day off? Spend your #MLKDay with #BruceNauman: Disappearing Acts, closing on Feb 25 at MoMA PS1 and Feb 18 at @MuseumModernArt. Don't miss the most comprehensive exhibition of Nauman's work ever assembled:",Promotions
1367,Promotions-425.txt,"""Even his loudest, most outsized art feels personal, sourced from extreme emotions we all feelpanic, despair, disgust, hilarity.""  @nytimes. We're open tomorrow, Jan 21, from noon to 6 p.m. Plan a visit #BruceNauman: Disappearing Acts:   #",Promotions
1368,VIP_CIT-174.txt,"his Sunday, join artist Carolyn Lazard for a #VWSundaySessions gallery talk on this work on view in #BruceNauman: Disappearing Acts. Free with museum admission:",VIP_CIT
1369,Artworks-238.txt,"he perils of binary thinking occupied Nauman for much of the 1980s. In Good Boy Bad Boy, two professional actors recite a litany of phrases, like broadcasters delivering the nightly news. On view through February 25 at MoMA PS1   #",Artworks
1370,Promotions-426.txt,"elcome the Year of the Pig at our Lunar New Year party with NYCs roving dance party, BUBBLE_T. Get your tickets now for a Night at the Museum in the BOBADOME complete with DJs, live performances, and interactive installations:",Promotions
1371,Promotions-427.txt,"auman looks good on you  Find your light in #BruceNauman: Disappearing Acts on view at @MuseumModernArt and MoMA PS1 in the most comprehensive exhibition of the artists work ever assembled. We're open Thursday to Monday, 126 p.m.   #",Promotions
1372,Promotions-428.txt,"here's only one more month to see our #BruceNauman retrospective in full at MoMA and MoMA PS1: ""an awe-inspiring feat of exhibition-making, with more than 150 artworks reminding us of Naumans groundbreaking genius.""  via @apollomag",Promotions
1373,VIP_CIT-175.txt,"#VWSundaySessions artists Laurel Atwell and Jessica Cook present a brand new performance to mark the culmination of their residency. A workshop of emerging ideas, ""Tundra Body Baby"" blends their individual practices in the VW Dome  Sunday at 3 p.m.",VIP_CIT
1374,OnThisDay-163.txt,"n Naumans recent work, he submits his aging body to a variety of prosaic activities and tasks. In Thumb Start (2013), the projected image is a double illusion, the disembodied hands cropped at the wrist seem to levitate the detached fingers between theman eerie",OnThisDay
1375,Promotions-429.txt,"ighlights include the inaugural Black Womens Film Conference, a Vaquera fan fiction rendition of Wicked, a live tattoo performance with Doreen Garner, and the acclaimed #ComeTogetherFest music festival and label marketnow a weekend-long event:",Promotions
1376,VIP_CIT-176.txt,"ew year, new art. The #VWSundaySessions live performance series continues in 2019 with with more performance, music, dance, conversation, and film:",VIP_CIT
1377,Artworks-239.txt,"bstractions of the self occupied Nauman throughout the mid-1960s. My Name as Though It Were Written on the Surface of the Moon, (1968) repeats each letter of his name 10 times, stretching it nearly to the point of illegibility. On view at MoMA PS1:",Artworks
1378,Promotions-430.txt,"his colorful Western scene is a reflection of Naumans daily life on his New Mexico ranch, where he divides his time between making art and training horses. Experience it yourself this weekend at MoMA PS1:",Promotions
1379,Festivities-181.txt,"BruceNauman is one of this years 20 most influential artists according to @Artsy. The artist's ""extraordinarily restless and wide-ranging 50-year practice...reshapes our perceptions of the world and fundamentally reimagines the limits of art.""",Festivities
1380,OnThisDay-164.txt,"The environment of the American Southwest became a major influence on his sculptures and videos in the late 1980s and 1990s, with animals like caribou, deer, and foxes a recurring subject in his work.    We're open today 12-5 p.m.",OnThisDay
1381,Artworks-240.txt,"Its beginning to look a lot like Nauman  This photomontage documents a sculpture #BruceNauman assembled from ready-made taxidermy animal casts. In 1979, Nauman moved to New Mexico, where he still resides on a working ranch training horses.",Artworks
1382,History-192.txt,"Make Me Think Me (1993) surfaces ideas about what it means to be alert, self-aware, and both physically and mentally present. See this work at @MuseumModernArt in #BruceNauman: Disappearing Acts, presented in two complementary parts at MoMA and MoMA PS1",History
1383,Promotions-431.txt,"ooking for last minute gifts? Give a MoMA Membership to your loved ones who love art. Members see exhibitions at @MuseumModernArt first, and enjoy unlimited free admission, $5 guest passes, members-only viewing hours, and more! Learn more at",Promotions
1384,VIP_CIT-177.txt,".@artnet's ""35 Stunning Museum Shows to See in New York Over the Holidays"" features #BruceNauman: Disappearing Acts, our incredible two-part retrospective featuring 150+ works by the artist across @MuseumModernArt and MoMA PS1:",VIP_CIT
1385,Artworks-241.txt,"Last weekend's holiday ceramics sale with International Space Station was a wild success! With your help they raised nearly $40,000 dollars for beloved organizations like Wide Rainbow, Gays Against Guns, Critical Resistance, Earth Day Initiative and the Immigrant Defense",Artworks
1386,Artworks-242.txt,"Are photos of young Nauman your jam? In ""Eating My Words"" (1966-67), he spreads jelly on letter-shaped bread. Naumans linguistic games investigate the ability and inability of language to express meaning while also demonstrating the importance of play",Artworks
1387,VIP_CIT-178.txt,"Today at 3 p.m., activist, filmmaker, and writer Che Gossett discusses #BruceNauman from their perspective as a trans femme individual. This #VWSundaySessions series provides new interpretations on the scope of Naumans work. Free with museum admission:",VIP_CIT
1388,Artworks-243.txt,"@artnet's ""13 Things Not to Miss in NYs Art World This Week"" includes our Artist Holiday Party on Friday from 8-midnight. It's not too late to get your tickets for a night of seasonal festivities with Bonaventure and a holiday ceramics sale for charity",Artworks
1389,Promotions-432.txt,"on't miss the exhibition that ""offers a master class in the limits of the body, the limits of language and the artistic desire to push beyond them,"" named among the best of 2018 by @nytimes. On view at MoMA PS1 and @MuseumModernArt:",Promotions
1390,VIP_CIT-179.txt,"Today at 3 p.m. join artists John Miller and Aura Rosenberg for a discussion of #BruceNauman's early video work, ""Mapping the Studio.""   #",VIP_CIT
1391,Artworks-244.txt,"oliday gifting giving you nightmares? We're hosting a weekend-long ceramics sale with International Space Station, featuring one-of-a-kind work by artists from Nicole Eisenman to teenage makers from Wide Rainbow. Sale begins next Friday:",Artworks
1392,Artworks-245.txt,"Shop for one-of-a-kind handmade ceramics at the International Space Station, a collaborative project featuring work by more than 100 artists with 100% of the profits benefiting organizations including @WideRainboworg and Gays Against Guns (@GAGnoguns)",Artworks
1393,VIP_CIT-180.txt,"Join artists and friends for our annual Artist Holiday Party on Friday, Dec 14. Ring in the holidays with a performance by Bonaventure, cocktails, seasonal treats, and after-hours access to #BruceNauman: Disappearing Acts. Tickets:",VIP_CIT
1394,VIP_CIT-181.txt,"ake a closer look at ""Sex and Death"" on Sunday at 3 p.m. with art historian Julia Bryan-Wilson. Our #VWSundaySessions gallery talk series invites artists and luminaries to discuss works in the exhibition. More at",VIP_CIT
1395,History-193.txt,"The day after #Thanksgiving feels like ""Poke in the Eye/Nose/Ear,"" 1965. Now on view, #BruceNauman's first comprehensive retrospective in over twenty years offers insight into all the phases of his artistic career since its began over 50 years ago",History
1396,History-194.txt,"ast Sunday we hosted a screening of ""Awake! A Dream from Standing Rock"" at #VWSundaySessions with @8ballzines in active resistance to #Thanksgiving's history of colonialism, white supremacy, and the meat industry: http://awakethefilm.org",History
1397,Promotions-433.txt,"e're closed tomorrow (Nov 22) for #Thanksgiving. Come see #BruceNauman this holiday weekend; we're open Friday through Monday, noon to 6 p.m.",Promotions
1398,Promotions-434.txt,"ew York-based artists Gina Beavers translates the internet into painted reliefs, confronting questions of consumption and desire that reflect everyday life in the age of social media. A solo exhibition of the artist's work opens March 31:",Promotions
1399,Artworks-246.txt,"pening Mar 31, MoMA PS1 presents the first solo museum exhibition in the U.S. of Lebanese American artist #SimoneFattal, featuring over 100 ceramic sculptures, paintings, and collages created over the last 40 years:",Artworks
1400,History-195.txt,"@newyorker calls #BruceNauman: Disappearing Acts a ""parade of creative brainstorms that tend toward engulfing installations of sculpture, film, video, neon, and sound."" See it yourself this weekend. Admission is always free for NYC residents ¦",History
1401,VIP_CIT-182.txt,"I was interested in the idea of lying, or not telling the truth.  The 1966 cast sculpture, Wax Impressions of the Knees of Five Famous Artists, is neither made of wax nor famous knees. Now on view at MoMA PS1 in Bruce Nauman: Disappearing Acts:",VIP_CIT
1402,History-196.txt,"No Thanks Given   Spend the Sunday before Thanksgiving with 8-Ball Community Inc. (@8ballcommunity) as they interrogate the history of the holiday in active resistance to colonialism, white supremacy, and the meat industry. Tickets available at",History
1403,VIP_CIT-183.txt,"rom his early sculptures and performances, the body has long been a tool for Nauman. In Neon Templates of the Left Half of My Body (1966), semi-circular tubes of neon trace the silhouette of the now-absent artist. Now on view at @MuseumModernArt:",VIP_CIT
1404,OnThisDay-165.txt,Join us at @MuseumModernArt tonight at 6 p.m. for a panel discussion of #BruceNauman from six scholars who have studied his work in depth. Each will speak about a problem in the his long and varied practice:,OnThisDay
1405,Artworks-247.txt,"This may become a very erotic exercise..."" Many of #BruceNaumans works invite direct participation. Body Pressure (1974) is a call for extreme bodily awareness, incomplete without your cooperation. Now on view at MoMA PS1 in Disappearing Acts:",Artworks
1406,VIP_CIT-184.txt,"aylight savings mood   This Sunday, French cinema artist Marie Losier will transform the VW Dome into a live film set. Dance alongside a cast of hazmat-suited artists as an extra in a Felix Kubin electronic music video. Tickets available at",VIP_CIT
1407,VIP_CIT-185.txt,"oday at @artbookps1 from 2 to 4 p.m., hear from artist and social activist Georigia Sagri on the occasion of the publication of her monograph. Her work encompassing performance, video, and sculpture was part of EXPO 1: New York at MoMA PS1 in",VIP_CIT
1408,Artworks-248.txt,"ion-tamers, go-go clowns, and jugglers, oh my! Thanks for helping us celebrate #PS1Halloween at Cirque de Musee in the big top VW Dome last Saturday night. More photos at",Artworks
1409,Festivities-182.txt,"ð²ð«ð±ð¢ð¡ ð¶ð¢ð° ð¬ð¯ ð«ð¬? Take a ghost tour of MoMA PS1 at night. From the attic to the boiler room, explore our building's history & hear about PS1 staff's encounters from another dimension. Watch the full video investigation of @MuseumModernArt:",Festivities
1410,Promotions-435.txt,"Happy Halloween ghouls and demons. Tonight at 8 p.m., @MuseumModernArt is screening the 1969 classic Frankenstein Must Be Destroyed. Costumes encouraged! Tickets cover the screening and open bar. Get yours at   #",Promotions
1411,VIP_CIT-186.txt,"BruceNauman's Self-Portrait as a Fountain, 1966, mocks the romantic idea of the artist as a font of creativity, tapped into mystical truths. See it at MoMA PS1 in Disappearing Acts, now on view throughout our entire building and @MuseumModernArt:",VIP_CIT
1412,Artworks-249.txt,"o one loves cats like #CaroleeSchneemann, the subject of a major retrospective at MoMA PS1 last year. These photos from the series ""Infinity Kisses"" (1981-88) may just be the best thing you'll see on the internet today, via @artsy:  ¦ #NationalCatDay",Artworks
1413,VIP_CIT-187.txt,"Today at 3 p.m., learn more about this work with artist and writer Rin Johnson in the first of a series of #TalkingNauman gallery tours exploring individual works in #BruceNauman: Disappearing Acts. More at",VIP_CIT
1414,VIP_CIT-188.txt,"Many of #BruceNauman's architectural works are claustrophobia-inducing spaces that viewers can enter. In ""Double Steel Cage Piece"" (1974), you traverse a very narrow passage within and around a cage while others watch  a doubly uncomfortable",VIP_CIT
1415,Promotions-436.txt,"et up close and personal with our new exhibition #BruceNauman: Disappearing Acts after-hours at Night at the Museum: Nauman After Dark on Friday, November 9:",Promotions
1416,VIP_CIT-189.txt,"isappearance is a persistent theme in #BruceNauman's work. In All Thumbs,"" he severs and isolates body parts to create a pair of hands completely composed of thumbs, a play on the romanticization of the artists hand. Now on view at MoMA PS1:",VIP_CIT
1417,History-197.txt,"hink you know Nauman? His work is much more than the true artist helps the world by revealing mystic truths. For 50+ years he has questioned the role of the artist and challenged accepted values such as good and bad."" Opening Sunday:",History
1418,Promotions-437.txt,"If I was an artist, and I was in the studio, then whatever I was doing in the studio must be art.""  #TBT : A young #BruceNauman performs ""Square Dance"" in his studio at UC, Davis in 1967. ""Disappearing Acts"" opens this Sunday at our free open house:",Promotions
1419,VIP_CIT-190.txt,"Pheððððððology (noun): #BruceNaumans artistic inquiry into the structures of experience and consciousness. Follow his five-decade search for new ways of making art, employing a vast array of materials and working methods:",VIP_CIT
1420,History-198.txt,"ake a sneak peek at #BruceNauman: Disappearing Acts, our major retrospective tracing 50+ years of Nauman's career presented in two complementary parts at MoMA PS1 and @MuseumModernArt, opening to the public this Sunday, Oct 21 at our free Fall Open House:",History
1421,Promotions-438.txt,ecome a member to be among the first to see the exhibition #BruceNauman: Disappearing Acts at the member-only preview days October 17 to 20:,Promotions
1422,OnThisDay-166.txt,"e're closed today in preparation for #BruceNauman: Disappearing Acts, opening this Sunday, October 21, at MoMA PS1 and @MuseumModernArt:",OnThisDay
1423,History-199.txt,"BruceNauman is on the cover of @tmagazine's #TGreatsIssue in advance of his retrospective at MoMA PS1 and @MuseumModernArt: ""An examination of his art over the last 40 years says as much about where we have ended up as a society as it does about Nauman.""",History
1424,Festivities-183.txt,"n Saturday, October 13 at 3pm @artbookps1, join Norwegian singer-songwriter @jennyhval and music curator @brandonstosuy in conversation celebrating the release of Hval's debut novel, Paradise Rot, published by @VersoBooks. Free and open to the public:",Festivities
1425,Promotions-439.txt,"TarynSimon selects our #SethPrice exhibition as a boundary-pushing cultural moment of 2018: ""Were at a time that seems to have lost its taste for precision...Price used extreme technologies, but to no end beyond making us feel something."" via @tmagazine:",Promotions
1426,Artworks-250.txt,"TBT to the groundbreaking exhibition, ""Rooms,"" in 1976. Our deserted public school building was transformed with site-specific installations, classroom by classroom. Spot #BruceNauman, the subject of our upcoming retrospective, in this group photo of the original",Artworks
1427,Promotions-440.txt,"auman is coming. Join us for the Fall Open House to celebrate the opening of #BruceNauman: Disappearing Acts on Sunday, Oct 21. Spend the day exploring the exhibition and enjoy a performance by Jeremy Toussaint-Baptiste for #VWSundaySessions. More at",Promotions
1428,Promotions-441.txt,"fw you you didn't get tickets to the MoMA PS1 Halloween party. Cirque de MusÃ©e is frighteningly close to sold out. Don't miss this circus-themed freak show in the VW Dome on Saturday, October 27 from 8 p.m. to midnight.",Promotions
1429,Promotions-442.txt,"My attitude comes from being an artist and not a scientist, which is another way of investigating.  #BruceNauman  A two-part exhibition tracing Naumans relentless experimentation comes to MoMA PS1 and @MuseumModernArt on Oct 21:",Promotions
1430,Promotions-443.txt,"ake a walk in the woods with #ErnestoCaivano's mural of gnarled tree branches, entangling passerby in his imaginary world. While our exhibition galleries are closed for installation, you can still visit all of MoMA PS1's long-term installations.",Promotions
1431,Promotions-444.txt,"oin the circus October 27   Tickets are still available for Cirque de MusÃ©e, our extravagant Halloween Ball with Susanne Bartsch, coming to MoMA PS1 on Saturday, October 27. Monster mash the purchase tickets button at",Promotions
1432,Festivities-184.txt,"As a child, I wished to touch the light of dreams and bring it before the eyes of day, to build new worlds of light as powerful as the lucid dream.""  #JamesTurrell. A dreamy #MeetingMonday by a recent visitor.",Festivities
1433,Promotions-445.txt,"Ditch the Sunday scaries. Were open noon to 6 p.m. While our exhibition galleries are closed, you can still visit all of MoMA PS1's long-term installations throughout the building on guided tours during regular museum hours:",Promotions
1434,OnThisDay-167.txt,"Poetry and art as protest is the topic of discussion at @artbookps1 today. Join the co-editors of Women of Resistance to explore why women, femme, and queer artists take to the streets and learn about the communities created from resistance.  ¦",OnThisDay
1435,Promotions-446.txt,"his year's Halloween Ball on Saturday, October 27 is inspired by all your circus sideshow fantasies. Cirque de MusÃ©e will be a raucous menagerie of wondrous beasts and vaudevillian magic. $20 pre-sale tickets are going fast; get yours at",Promotions
1436,OnThisDay-168.txt,"TONIGHT: Join us at 6:30pm at Woodside Community Center for our Participatory Budgeting Assembly on Housing! I want to hear how YOU would spend at least $1 million dollars on community projects. If you can't make it tonight, you can come to any of our remaining assemblies:",OnThisDay
1437,VIP_CIT-191.txt,"n 1983, Peter Hujar recommended his friend and fellow artist #DavidWojnarowicz for the studio residency program at PS1. Don't miss your chance to see ""David Wojnarowicz: History Keeps Me Awake At Night,"" on view at @whitneymuseum through Sunday, September",VIP_CIT
1438,OnThisDay-169.txt,ow you would spend $1 million on community projects in Queens? Let @JimmyVanBramer know tonight at 6:30 p.m. at New York City Council's participatory budgeting meeting:,OnThisDay
1439,OnThisDay-170.txt,"We're closed today but will reopen on Thursday, September 27. Come see Turrell and tour the rest of our permanent installations while you're here:   #",OnThisDay
1440,Festivities-185.txt,"FirstDayofFall vibes brought to you by #VWSundaySessions French cinema artist Marie Losier, the subject of an upcoming Sunday Sessions program to celebrate her film retrospective at @themuseumofmodernart. More at",Festivities
1441,Promotions-447.txt,"Pay attention motherfuckers.  #BruceNauman: Disappearing Acts takes over MoMA PS1s entire building in one month, opening here and @MuseumModernArt on October 21.",Promotions
